6853,6813,7518,7259,9735,7318,10056,7493,10081,7496,10598,9387,10645,9625,0,10227,0,10324,0,10428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6649,6638,6679,6739,6730,6813,6853,7079,7091,7259,7134,7318,7250,7479,7336,7493,7494,7496,7518,9387,9483,9603,9540,9625,9735,9781,9783,9907,10056,9981,10081,10083,10324,10227,10343,10428,10598,10466,10645,18667,25083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7019,4300,7152,6976,7465,7009,7492,7045,9824,7164,10128,7266,10147,9543,10449,9720,10678,9832,10708,10037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5929,6688,6649,4300,6716,6638,6730,6739,6904,7009,6927,7079,7019,7134,7036,7161,7051,7205,7091,7250,7336,9540,7465,9564,7494,9603,9712,9781,9783,9907,9965,9981,10122,10083,10128,10449,10147,18667,10343,10466,0,0,25083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6730,6678,6737,6638,6649,6736,6756,6873,7008,6739,7071,6909,7091,7035,7134,7053,7151,7079,7158,7108,7204,7270,7206,7273,7250,7363,7281,7482,7336,7489,7494,7522,7530,9448,9434,9506,9519,9523,9540,9603,9604,9781,9660,9809,9783,9907,9870,9981,9991,10064,10210,10083,10286,10148,10289,10466,10315,10501,10343,10606,18492,18667,25083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7152,6723,7264,7045,7492,6976,9824,7164,10037,7240,10503,9543,10657,7266,10678,9698,10708,9720,0,9832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6737,6736,6756,6678,7008,6873,7071,6909,7204,7035,7206,7053,7270,7108,7281,7151,7363,7158,7482,7273,7530,7489,9434,7522,9448,9506,9519,9523,9604,9660,9870,9809,9991,10064,10148,10289,10210,10315,10286,10501,18492,10606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7161,7045,7019,6688,7152,7164,9564,7205,7492,7266,9824,9698,9965,9832,0,10037,10449,10657,10678,10708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7091,6739,6730,7079,7134,9603,6649,6638,7250,9781,7336,9907,7494,9981,9540,10083,9783,10466,10343,18667,25083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9564,7205,6853,7318,7161,7493,9735,9387,10598,10227,10081,10324,0,10428,10645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6716,7009,5929,7205,6904,4300,6927,6688,7019,9712,7036,9965,7051,10122,7161,10128,7465,10147,9564,10449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7071,6873,7091,9781,9540,7079,7134,9981,6649,6638,9604,10466,9783,0,25083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7134,7079,7250,9603,7091,6739,7336,9781,6730,9907,6649,6638,9540,10083,7494,9981,10343,18667,9783,10466,0,0,25083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6679,6909,6716,6736,5929,6688,6737,4300,6853,6813,6904,6873,6927,7009,7019,7035,7036,7071,7051,7151,7161,7205,7204,7259,7270,7273,7465,7318,7479,7363,7482,7493,7518,7496,7522,9387,9483,9564,9519,9523,9712,9625,9604,10056,9735,9809,9965,10081,9870,10122,10147,10128,10148,10227,10286,10324,10449,10428,10598,10645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7250,9603,7134,9907,7336,9781,7091,10083,7494,7079,6730,6739,6649,6638,9783,10343,9540,9981,10466,0,0,18667,0,0,25083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6756,6976,7008,6723,7206,6678,7152,7053,7264,7045,7281,7108,7489,7158,7492,7164,7530,7240,9434,7266,9543,9448,9660,9506,9698,9720,9824,9832,9991,10037,10210,10064,10315,10289,10501,10503,10678,10606,10708,10657,0,0,18492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7008,7053,7051,6813,6756,7108,7161,6678,7071,7158,7152,7489,6730,6739,7206,9434,7281,9448,7530,9506,9540,9543,9824,9832,9660,9981,9991,10064,10122,10210,10315,10289,10501,10606,10645,0,18492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7204,7035,7071,6873,6737,6909,7270,6736,7482,7151,9519,7273,9604,7363,9870,7522,10148,9523,10286,9809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6904,7151,6927,6909,7019,7035,5929,7009,6716,4300,6737,6688,7036,6736,7051,6873,7071,7204,7161,7205,7270,7273,7482,7363,7465,7522,9564,9604,9519,9523,9712,10122,9870,9809,9965,10128,10286,10148,10147,10449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7270,7273,7530,7053,9434,7522,7008,9506,9604,6909,9870,9809,10286,10064,10501,10148,18492,10606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7036,7108,6904,7266,6679,7479,7465,7489,5929,9448,6756,9603,7492,7079,7091,9712,9483,9698,9660,9781,9783,9981,9991,10122,9824,10128,10315,10289,10657,10466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7482,7363,7204,7035,7071,7151,9519,7273,6737,6736,7270,7522,9870,6873,9604,6909,10286,9809,10148,9523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9519,7522,7270,7151,7204,7273,7482,7035,9523,6873,9809,6736,6737,6909,7071,7363,9604,10148,9870,10286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6927,7240,7036,9698,7051,6723,6716,9965,7161,6688,5929,7205,6904,10503,7264,10122,9564,0,9712,10657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7051,9564,7161,7009,6927,7205,6904,9712,7036,10122,6716,4300,5929,6688,7465,10147,7019,10128,9965,0,10449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
