581,100,0,225,0,253,0,385,0,515,0,540,0,25,544,278,0,262,229,565,531,37,352,162,572,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514,125,378,426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,589,,,,,,,,,,,,,,,
100,0,225,0,217,0,253,0,278,0,385,0,434,0,515,531,540,0,581,0,162,229,37,352,181,572,337,0,544,0,0,0,0,0,0,0,0,0,0,0,125,378,426,0,514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,589,,,,,,,,,,,,,,,,
452,37,460,80,514,114,549,108,565,130,572,320,0,321,0,352,0,378,380,440,235,12,255,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,543,0,0,0,0,0,0,0,0,0,589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,460,80,452,108,549,114,565,130,572,320,514,321,0,352,0,378,0,440,0,12,380,235,595,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,543,0,0,0,0,0,0,0,0,0,589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,246,549,318,593,151,595,336,0,340,0,347,0,366,587,378,565,415,0,452,255,76,0,131,0,38,0,426,0,0,0,0,0,0,0,0,0,0,0,0,0,367,0,0,0,0,0,0,0,0,0,0,0,589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,585,125,587,181,592,278,0,337,0,370,0,429,0,442,0,539,0,543,0,240,0,367,0,589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,225,581,100,0,278,0,217,539,253,0,385,0,374,0,515,0,78,0,370,0,162,229,37,352,531,0,544,0,572,0,0,0,0,0,0,0,0,0,0,0,426,0,125,0,378,0,514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,581,100,0,253,0,217,0,385,0,278,0,433,0,540,0,515,0,0,0,262,352,162,229,37,544,531,572,337,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,514,378,0,426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,589,,,,,,,,,,,,,,
531,59,544,131,589,217,591,240,603,262,0,341,0,367,0,424,0,434,0,455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,440,37,514,114,572,130,595,320,0,321,549,151,0,378,0,352,0,460,0,380,0,12,255,235,0,38,0,0,0,455,0,0,0,0,0,0,0,0,0,0,0,543,0,0,0,0,0,0,0,0,0,589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,38,331,76,380,152,426,162,460,184,565,191,455,229,595,235,0,255,0,291,0,125,0,543,0,0,0,0,0,589,0,0,0,0,0,0,0,0,0,0,0,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,331,38,296,162,426,152,380,191,455,184,588,235,599,229,595,291,0,255,0,543,0,125,0,0,0,0,0,0,0,589,0,0,0,0,0,0,0,0,0,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,80,452,37,460,130,514,114,572,320,0,151,0,352,0,321,0,440,0,378,0,235,380,12,255,0,0,38,0,0,0,455,0,0,0,0,0,0,0,0,0,0,0,543,0,0,0,0,0,0,0,0,0,0,589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
