25,37,100,125,162,225,229,253,262,278,337,352,378,385,426,514,515,531,540,543,544,565,572,581,589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,100,125,162,181,217,225,229,253,337,278,378,352,426,385,434,514,515,531,540,543,544,581,572,0,589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,38,80,108,114,130,235,255,320,321,380,440,452,460,549,543,565,0,352,378,37,0,0,0,514,0,0,0,0,0,0,589,0,572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,12,108,80,130,114,320,235,321,380,440,452,460,543,565,549,589,595,0,352,378,37,0,0,0,514,0,0,0,0,0,0,0,0,572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,131,38,151,246,255,318,336,340,347,366,367,415,452,587,565,549,593,595,0,0,378,426,0,0,0,514,0,0,0,0,0,0,0,589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,442,370,585,592,539,0,0,337,0,0,0,0,0,0,278,0,367,0,0,240,12,181,587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,589,,,,,,,,,,,,,,,,,,,,,,,,,,
78,125,37,100,217,162,253,225,229,352,370,278,374,378,514,385,426,539,515,531,540,543,544,0,572,581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,162,217,37,125,229,262,278,225,253,352,337,385,433,378,426,531,514,543,515,572,540,589,544,581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,341,531,544,591,603,424,0,0,0,0,0,0,217,0,0,434,0,0,0,262,0,131,0,0,0,0,0,0,0,0,0,455,0,0,0,0,0,0,0,240,0,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,589,,,,,,,,,,,,,,,,,
80,114,12,38,151,235,130,320,255,440,321,380,455,549,460,572,595,0,0,0,352,0,37,0,378,0,0,514,0,0,0,0,0,543,0,589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,184,191,240,291,296,331,455,460,565,595,0,0,0,0,0,0,229,162,76,0,125,235,380,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,426,38,0,0,543,0,0,0,0,0,0,0,0,0,0,0,0,0,589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,152,240,191,296,291,588,331,455,599,0,595,0,0,0,0,0,380,229,125,76,235,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,543,426,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
