25,37,100,125,162,225,229,253,262,278,337,352,378,385,426,514,515,531,540,543,544,565,572,581,589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,100,125,162,181,217,225,229,253,337,278,378,352,426,385,434,514,515,531,540,543,544,581,572,0,589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,38,37,80,108,114,130,235,255,320,321,380,440,352,378,452,460,514,543,549,565,572,589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,12,80,37,114,108,235,130,320,321,352,440,380,378,452,460,543,549,514,565,572,589,595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,131,38,151,246,255,318,336,340,347,366,367,415,452,514,378,426,565,549,587,589,593,0,595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,181,12,240,278,337,367,370,429,442,539,543,585,587,589,592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,125,162,100,37,229,217,225,278,253,370,374,385,514,352,426,378,539,515,531,540,543,544,0,572,581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,162,217,225,125,37,253,262,229,352,378,278,337,433,515,385,531,426,544,514,581,540,543,589,0,572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,217,131,262,240,341,424,367,434,455,531,544,589,591,603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,114,130,12,38,151,37,255,235,378,320,321,455,380,440,352,549,460,572,589,514,595,0,543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,76,184,38,191,125,162,240,291,229,235,255,296,331,380,455,565,543,426,460,595,0,0,0,0,0,589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,152,76,184,229,38,125,191,240,235,255,291,331,296,455,380,588,589,595,426,599,0,0,0,543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,80,151,130,12,235,38,37,321,255,380,320,452,440,460,543,352,378,455,572,549,514,0,0,0,0,0,589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,151,181,76,318,246,336,38,347,340,367,415,426,455,549,587,452,593,378,595,0,599,514,0,0,0,0,0,589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,240,278,337,151,12,370,125,367,429,442,585,543,589,587,0,592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,1,240,367,262,374,12,337,125,539,429,442,587,543,585,0,0,592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,184,152,191,76,162,240,291,38,125,229,235,255,588,296,331,380,433,589,0,426,0,0,0,595,543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,225,229,217,100,253,278,162,37,385,125,337,514,515,531,539,540,352,581,378,0,426,0,544,0,0,543,572,0,589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,191,235,152,184,76,255,296,162,38,240,125,229,291,331,588,434,380,0,455,0,0,426,0,0,0,0,543,0,0,589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,229,225,253,337,100,262,278,352,37,162,385,125,531,540,515,544,572,599,581,378,0,0,426,514,0,0,0,543,0,0,589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,25,59,131,341,262,337,424,531,367,544,589,591,599,0,603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
